folder_name,type,latitude,longitude,n_images,selected_image_filename,selection_confidence,selection_reason,recommendation_pt,accessibility_for_people_with_disabilities_pct,pedestrian_safety_and_proximity_to_traffic_pct,weather_protection_and_overall_comfort_pct,final_quality_pct,accessibility_for_people_with_disabilities_notes,area_accessibility_description,cleanliness_and_maintenance_issues,lighting_and_visibility_issues,pedestrian_safety_and_proximity_to_traffic_notes,poi_description,shelter_and_seating_issues,weather_protection_and_overall_comfort_notes
bus_41.179061_-8.673580,bus,41.179061,-8.67358,4,41.179061_-8.673580_103_street.png,0.98,"Image 1 clearly shows a public transport stop with a shelter, signage, and access point visible on the right side of the image. The other images either do not show the stop or only show parts of the shelter without clear context.",Adicionar pavimento tátil para invisuais e melhor sinalização de acessibilidade. Reforçar a iluminação no interior do abrigo para maior segurança noturna. Considerar ampliar ou reforçar os painéis laterais para melhor proteção contra vento e chuva. Garantir manutenção regular e rápida atuação em caso de vandalismo ou lixo.,94.38687392055267,91.79620034542314,86.96027633851469,91.04778353483016,,,,,,,,
bus_41.179086_-8.673575,bus,41.179086,-8.673575,4,41.179086_-8.673575_103_street.png,0.98,"Image 1 clearly shows a public transport stop with a shelter, signage, and access point visible on the right side of the image. The other images either do not show the stop or only show parts of the shelter without clear context.",Adicionar pavimento tátil para pessoas invisuais; instalar iluminação interior ou junto ao abrigo para maior segurança noturna; reforçar ou ampliar painéis laterais para melhor proteção contra vento e chuva; analisar a necessidade de uma barreira baixa entre o passeio e a estrada para maior segurança de peões.,94.38687392055267,77.46113989637306,96.45941278065632,89.43580886586068,,,,,,,,
bus_41.179124_-8.673575,bus,41.179124,-8.673575,4,41.179124_-8.673575_103_street.png,1.0,"Image 1 clearly shows a public transport stop shelter with signage and seating, making it the most definitive depiction of the access point among the options.","Adicionar iluminação direta no interior do abrigo para reforçar a segurança noturna. Instalar sinalização tátil no chão para apoio a pessoas invisuais. Considerar melhorar o conforto do banco, adicionando encosto. Se não existir proteção lateral em ambos os lados, instalar painéis de vidro adicionais para melhor proteção contra vento e chuva. Avaliar a instalação de uma passagem de peões mais próxima, se necessário.",94.38687392055267,77.46113989637306,86.96027633851469,86.26943005181347,,,,,,,,
bus_41.179145_-8.676409,bus,41.179145,-8.676409,4,41.179145_-8.676409_175_street.png,1.0,"Image [1] clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Adicionar rampa de acesso e pavimento tátil para melhorar acessibilidade. Instalar elementos de proteção lateral transparente no abrigo para reforçar a proteção contra vento e chuva. Avaliar necessidade e viabilidade de iluminação dedicada na paragem ou instalação de poste de luz nas imediações. Considerar instalar encosto no banco para maior conforto.,73.18652849740933,77.46113989637306,72.9706390328152,74.53943580886586,,,,,,,,
bus_41.179196_-8.679532,bus,41.179196,-8.679532,4,41.179196_-8.679532_356_street.png,0.98,"Image 3 clearly shows a public transport stop sign on the left side of the image, mounted on a pole, making it the best depiction of the access point among the options.",Instalar um abrigo com proteção lateral e bancos para maior conforto e proteção contra as intempéries. Implementar rampas de acesso e pavimento tátil para melhorar acessibilidade. Sinalizar claramente uma passadeira próxima e avaliar a instalação de barreiras físicas para maior segurança pedonal. Adicionar iluminação pública próxima da paragem para aumentar a segurança noturna.,56.95164075993091,56.69257340241797,47.75474956822107,53.79965457685665,,,,,,,,
bus_41.179236_-8.690397,bus,41.179236,-8.690397,4,41.179236_-8.690397_266_street.png,0.99,"Image [2] clearly shows a public transport stop with a shelter, bench, and signage directly in front of the McDonald's, making it the most obvious depiction of a public transport access point among the options.",Instalar um abrigo com proteção lateral e cobertura no ponto de paragem. Colocar sinalização tátil e rebaixamento de passeio para melhor acessibilidade. Adicionar iluminação específica no abrigo para maior segurança à noite. Considerar a instalação de barreiras físicas entre o banco e a estrada para proteção dos peões.,85.70811744386873,56.69257340241797,55.09499136442142,65.83189407023603,,,,,,,,
bus_41.179325_-8.666512,bus,41.179325,-8.666512,4,41.179325_-8.666512_335_street.png,1.0,"This image clearly shows a public transport stop with a shelter, signage, and people waiting, making it the most definitive depiction of the access point.",Adicionar bancos/assentos no abrigo para maior conforto dos passageiros. Instalar painel lateral adicional em vidro ou policarbonato para proteção contra vento e chuva. Implementar rampa e rebaixamento de passeio para garantir acesso a cadeirantes e pessoas com mobilidade reduzida. Priorizar a instalação de iluminação pública adequada junto ao abrigo para mais segurança à noite.,56.95164075993091,56.69257340241797,72.9706390328152,62.20495106505469,,,,,,,,
bus_41.179353_-8.676836,bus,41.179353,-8.676836,4,41.179353_-8.676836_354_street.png,1.0,"This image clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Adicionar ou reparar rampas de acesso para cadeiras de rodas; melhorar a proteção lateral do abrigo com painéis laterais de vidro ou policarbonato em ambos os lados; instalar iluminação pública próxima à paragem e/ou luz interior no abrigo para aumentar a segurança e visibilidade à noite; reforçar a limpeza regular e remoção de graffiti; considerar instalação de barreiras físicas baixas ou elementos separadores entre o passeio e a via para maior segurança dos peões.,73.18652849740933,77.46113989637306,72.9706390328152,74.53943580886586,,,,,,,,
bus_41.179535_-8.681774,bus,41.179535,-8.681774,4,41.179535_-8.681774_247_street.png,1.0,"Image [2] clearly shows a public transport stop pole with signage and a timetable, making it the only image that directly depicts the access point for public transport.","Instalar um abrigo com cobertura e painéis laterais para proteger contra a chuva e o vento. Colocar bancos ou assentos adequados. Melhorar o acesso para pessoas com mobilidade reduzida, nomeadamente com rampas e pavimento tátil. Sinalizar e instalar uma passadeira próxima para segurança dos peões. Avaliar e reforçar a iluminação pública na zona da paragem.",56.95164075993091,56.69257340241797,29.10189982728843,47.58203799654577,,,,,,,,
bus_41.179558_-8.651991,bus,41.179558,-8.651991,4,41.179558_-8.651991_232_street.png,0.85,"Image [2] shows a bus stop pole/sign on the right side of the image, next to a person standing on the sidewalk, which clearly indicates the presence of a public transport stop/access point. The other images do not show any clear public transport stop features.","1. Instalar um abrigo moderno com proteção lateral e banco para conforto dos passageiros. 2. Implementar rampa de acesso, rebaixamento do passeio e pavimento tátil para garantir acessibilidade universal. 3. Colocar uma barreira física ou separador entre o passeio e a estrada para maior segurança pedonal. 4. Regular o estacionamento para evitar bloqueio do acesso à paragem. 5. Instalar ou reforçar iluminação pública junto à paragem.",3.454231433506045,3.713298791018999,7.901554404145078,5.023028209556707,,,,,,,,
bus_41.179561_-8.681787,bus,41.179561,-8.681787,4,41.179561_-8.681787_247_street.png,1.0,"Image [2] clearly shows a public transport stop pole with signage and a timetable, making it the most definitive depiction of the access point among the options.","Instalar abrigo com bancos e painéis laterais para proteção contra chuva e vento. Implementar rampa e/ou rebaixamento do passeio para acessibilidade universal, com pavimento tátil. Melhorar a sinalização da paragem e criar barreira ou separação física entre a zona de espera e a estrada. Priorizar a instalação de iluminação pública próxima à paragem para aumentar a segurança noturna.",56.95164075993091,33.54922279792746,29.10189982728843,39.86758779504893,,,,,,,,
bus_41.179647_-8.673350,bus,41.179647,-8.67335,4,41.179647_-8.673350_353_street.png,1.0,"This image clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Instalar um painel lateral adicional em vidro/policarbonato no lado exposto do abrigo para maior proteção contra vento e chuva. Implementar rampas de acesso e lancis rebaixados para melhorar a acessibilidade a pessoas com mobilidade reduzida. Substituir o pavimento de cubos por superfície lisa junto à paragem. Adicionar iluminação pública nas imediações e/ou iluminação própria no interior do abrigo para aumentar a segurança e visibilidade.,56.95164075993091,77.46113989637306,72.9706390328152,69.12780656303973,,,,,,,,
bus_41.179733_-8.628638,bus,41.179733,-8.628638,4,41.179733_-8.628638_352_street.png,1.0,"Image 3 clearly shows a public transport stop with a bus shelter, a bus stop pole, and people waiting, making it the most definitive depiction of the access point.",Adicionar ou melhorar sinalização tátil para pessoas com deficiência visual e avaliar a existência de rampas adequadas. Instalar iluminação dedicada no interior do abrigo para maior segurança noturna. Considerar a instalação de uma barreira física baixa entre o passeio e a estrada para aumentar a segurança dos peões. Garantir a manutenção regular para evitar graffiti e preservar a limitação visual.,85.70811744386873,56.69257340241797,96.45941278065632,79.62003454231433,,,,,,,,
bus_41.179769_-8.673052,bus,41.179769,-8.673052,4,41.179769_-8.673052_021_street.png,0.7,"Image 0 shows a street with a visible pole on the right sidewalk that appears to have a public transport sign attached to it, which is a common indicator of a bus stop or public transport access point. The other images do not clearly show any public transport stop or access point.","Instalar um abrigo com painéis laterais e bancos para proteger e confortar os utentes. Melhorar a acessibilidade com rampas e pavimento tátil junto ao ponto. Priorizar a instalação de iluminação pública eficiente e dedicada ao ponto de paragem. Considerar a criação de uma zona de proteção física entre a paragem e a via, tornando o espaço mais seguro para peões.",36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
